"T_0","I_0","V_0","beta","p","c","k_T_reg","symptom_onset_day","k_NSs","d_NSs","K_NSs_sup","k_FI","K_FI","d_F_I","E_max_IFN","EC50_F","k_NK_I","K_NK_I","k_NK_F","K_NK_F","d_NK","k_FII_NK","d_F_II","k_CI","k_CF2","k_CC","K_CC","d_C","k_anti","K_anti","d_anti","k_suppress","K_suppress","I_ref","F_I_ref","F_II_ref","C_ref","V_ref","delta_natural","delta_NK","I_gate","k_CD4_I","K_CD4_I","k_CD4_F","K_CD4_F","d_CD4","k_CD8_I","K_CD8_I","k_CD8_F","K_CD8_F","k_mat","d_CD8_N","d_CD8_E","alpha_CD4_help","K_CD4_help","n_mem_switch","delta_CD8","k_P_CD8","k_IgM","d_IgM","K_CD4_B","k_switch","d_IgG","k_IgG_direct","K_IgG","k_neut_IgM","k_neut_IgG","k_PV","k_PC","d_P","k_PLT_prod","k_PLT_loss","k_PLT_cons","PLT_0","P_thresh","k_KP","k_KC","k_KH","d_K","k_LP","k_LC","k_Lfluid","d_L","Vd_RBV","CL_RBV_std","CL_RBV","eGFR_ref","k_hgb","d_hgb","Hgb_drop_max","ka_FAV","Vd_FAV","CL_FAV","k_form","k_elim_RTP","Emax_RBV","EC50_RBV","gamma_RBV","Emax_FAV","EC50_FAV","gamma_FAV","psi","rbv_immuno_scale","rbv_endothelial_scale","rbv_recovery_scale","K50","L50","C50","K50_dialysis","L50_ecmo","w_K_HFRS","w_L_HFRS","w_C_HFRS","w_auc","K_auc50","L_auc50","C_auc50"
1e+06,0,860.065834260184,1.07224074988408e-07,77.7927393635771,2.58007717874796,0.112242584624834,4.34393096162005,0.519848096482473,1.68150635337858,8.13291295473407,12.3499321849163,95630.2943552844,3.66134464149221,1.83438904711392,83.1835779096717,0.260153574683127,106509.885819376,0.30428238080099,91.3902416317734,0.582759575311586,0.199785368531387,1.91383774789702,1.90708040894466,1.82483751171644,1.12445790203568,164.526018285418,6.94384438270067,0.628468728640359,148.384710653438,0.534143196705789,2.968769927481,18.6933103763152,1e+06,100,50,500,1e+05,0.0322972926529966,1.03166678951799e-05,11874.0348439303,0.0778214846980152,740.462468301508,0.0582588070449763,33.0293673638683,0.071573787213858,2.4682134663474,1036.71634456987,4.40130273787496,37.0083857407914,0.109091123099402,0.0586604496413059,0.101363546041565,1.50282658475397,6.03841520110405,50,0.000780572999729041,0.00190318751303697,0.34016488390889,0.0375299390718267,2.75994095882744,0.0370149597499517,0.0477438128490461,0.0124031647129828,969.310752060024,0.00651530100272708,0.0887875897299999,1.01729198132473,0.0796523423251519,0.287735900398776,22826.6534446972,0.0913420669568774,0.00153434431354621,249902.96590807,0.392513676468716,0.187438185546493,0.0230972704993413,0.420079442114841,0.697858235284511,0.22931716575645,0.153842317859999,0.159731765649138,0.256325873309312,28.4131006442266,5.00445465233318,4.28533866930785,90,0.00129004128996023,0.0338084334686172,4.16926599207656,35.7317765678575,30.2714123771234,187.382735983866,2.0435169147381,1.25133831378753,0.575039225595225,6.37808593308677,1.13094608615653,1.25080627510662,0.479039834048791,1.30189478322264,0.0561542429393038,1,1,1,25.5061071368802,149.815347046773,445.124383068326,81.4981782117842,402.809626921074,0.0783415295484969,0.0198117565528913,0.0700794164928863,0.471046072954219,302.390867383611,568.271793500723,2257.50382327547
1e+06,0,1819.43255395899,1.15945409304084e-07,109.422841945894,3.12936571486928,0.18057356408964,6.88461182262472,0.63446623491947,2.01719301961613,13.891001774466,3.83872981581751,47988.1911232665,2.87028192512897,1.07692679893674,57.3979321286101,0.283826444892943,216109.727073202,0.297023827159321,68.1757000421507,0.631029900758295,0.192766951232717,3.96637993141853,3.49966840301946,2.96009373366367,0.779908566318693,225.86873594388,3.90353735513628,0.404990907204525,161.467820439018,0.477282817526835,0.801064905021316,45.6283004092903,1e+06,100,50,500,1e+05,0.0170356410913965,5.21470337920813e-06,9966.39004402507,0.276235806458902,729.649412194943,0.106632719292852,14.5719376518993,0.178149664584012,9.9359864696259,1269.08662931454,1.1262437217389,25.6934012705893,0.220138994711964,0.0691437675058862,0.0631621878139372,0.487566662642746,3.94126286430184,50,0.000553329826748326,0.00415061806966083,0.48131300322428,0.027308483280221,7.1406805845382,0.0341863265868969,0.0403159785844349,0.0155584775707836,565.886871016572,0.00312425001884853,0.0414055282006291,0.529444430394704,0.0882714371679476,0.520220409035315,26302.755549194,0.109573388830092,0.00391120827207791,240046.929551297,0.80117243697168,0.187427163001632,0.0740288447237964,0.158631590797376,2.55772806141295,0.131337217697186,0.0559030994867146,0.144944245006267,0.637811670517903,49.5387107591418,5.19480321650172,4.19035209366808,90,0.00221911805789173,0.0309755886934179,4.07856480855508,28.464102515401,30.8554484862636,194.045167221432,2.15805627078557,1.16121544388838,0.998115665666235,9.03257657593226,1.4969620472804,0.870721477810466,0.406301990686857,1.69870851401477,0.163795859114895,1,1,1,29.5507202165647,86.6155750935359,330.025240659606,120.996694138158,495.401686183977,0.128734495493282,0.0238602736547247,0.0799365140261315,0.191582139229099,108.694924990677,935.899220384535,1456.09585893388
1e+06,0,745.917327447589,9.02993737721646e-08,102.190696396842,2.84417311483762,0.146018574785096,3.79144217369707,0.376021742368824,1.90080302170662,11.9042215906857,2.93642958597906,43274.9147983309,2.87431329832231,0.870140491418211,43.078002442382,0.377501738393742,88877.7958651673,0.400036221882758,40.4244543668361,1.31073589443662,0.154041879260855,4.67497172037497,2.24923882376435,1.51403176064409,1.13574861144207,174.233556389191,4.95471819195282,0.441505275571121,138.948599473796,0.312854788664217,0.618640283308579,38.0385685482638,1e+06,100,50,500,1e+05,0.042008345682398,1.04015202191923e-05,9088.9762708435,0.0738695696750616,395.949918325864,0.0691632344618769,97.6872775109033,0.145505359510614,1.92769192718363,696.421897667114,2.17104734758682,14.0756033467582,0.12365313349296,0.0721090681367155,0.0809984385783652,2.18255029996794,6.27454501092772,50,0.000537221842405844,0.00440264950101792,0.487373513951478,0.0208956530501461,3.64309972518216,0.0755565788128669,0.0203753628543835,0.00562444249385521,358.761070522356,0.00798332067776093,0.0535378387754292,0.417512993480871,0.0688870462431258,0.242070230285766,24541.6381125302,0.110061862010136,0.00303723008815678,222980.400879189,0.524268691415161,0.131481991402702,0.0586497718625745,0.0543909295008619,0.548802385654367,0.490310954301551,0.0458720789491705,0.374136792700451,0.946106037097167,90.7652259916388,4.49727310045706,4.75909615449513,90,0.00143577338370532,0.0512859146378034,2.63885256407433,38.5225133694814,31.857896910306,187.369491371648,0.792902711090295,1.05198685771152,0.47055456216965,4.50128589827924,0.803091405635925,0.56251504329042,0.47529052639516,1.35019624661798,0.106250709284074,1,1,1,49.7892244321936,133.139683743801,203.119668388968,64.3572233302113,329.935241766023,0.105033507835541,0.018925127291956,0.039460447235851,0.13776232901066,155.991733390609,260.561992789818,1620.54702321502
1e+06,0,1138.1133943163,7.15796762706894e-08,146.374824309095,2.5886953230487,0.132369564958689,2.54316207784766,0.466294199339826,2.39450764964699,10.5245593724783,3.71934563050813,77089.6691366151,3.66452021605211,0.503752555433098,99.7384630655708,0.424963727821371,59588.5096762626,0.104202703715554,66.5882335130356,0.770480684431838,0.102206809517159,4.06388055174072,6.15806770829223,1.42154777019905,0.857653362782384,166.974714733477,5.51911068409355,0.651959355818869,94.0011957688913,0.367578812934938,1.02154880855709,104.536648533041,1e+06,100,50,500,1e+05,0.0297553584851578,2.31686197693851e-06,9911.41339776337,0.190495061985969,544.750809789716,0.0834930355225361,56.1292979139816,0.0685496345762533,5.88461468917146,933.41595635036,2.49002961645428,22.4222078186948,0.124456683562011,0.106028770262017,0.0999446137728999,1.93268967845972,4.02667417752015,50,0.00078189766138819,0.00586978474252531,0.28272170142809,0.0179613786460163,10.7451877970717,0.0483513330322232,0.0416584924471137,0.012690656176184,678.518331460864,0.00621047784070698,0.100823090567518,0.644254515520379,0.181515833602951,0.797532372614898,22310.7841643372,0.101691788244885,0.00291826318863058,219396.123811004,0.417845066243125,0.0812851177808265,0.115559415162394,0.272545522162421,0.317711318585553,0.112609955442639,0.0503695465162073,0.0833557995372242,0.376101752728108,23.6605317855182,5.59453912718945,3.82880387853238,90,0.000355204051565636,0.0484358926104462,4.0333512655201,39.8829355067085,29.038846687154,184.774320525817,1.44227953857835,2.68567039905982,0.620373229768664,5.20292849301208,1.29022655582066,1.22661625267352,0.740666167777397,0.413680814779343,0.150492250587373,1,1,1,21.3897959416068,118.787949392294,223.073096225513,64.7245793323552,419.869720660738,0.158728438088126,0.0128562852575012,0.0618993125079607,0.262163458944917,196.321183978611,321.12149526267,2028.33571016267
1e+06,0,1080.2976540234,1.02773685433783e-07,68.1664129440839,3.18986876579098,0.335295976104301,7.76043571199066,0.771701567349179,2.07665826382536,6.23653676632349,4.65295645975878,82123.669140486,2.20997107760137,0.757716672757248,70.8271276721783,0.305935540301387,208275.163458441,0.383787093171798,95.4156802588983,1.11168538450865,0.151601201275732,3.9219647524181,1.44793839656445,1.34088642852804,0.655619142825509,267.333311267271,4.44715492305412,0.684240314425128,54.4738419417473,0.574060113232396,1.25871421525043,56.4594179106316,1e+06,100,50,500,1e+05,0.026943410491589,8.51228801556095e-06,10554.3919476396,0.248421546379276,583.707276552849,0.20609690873762,39.9967932425037,0.0926864235155675,6.46755031191288,1139.34044317112,2.32201659012457,22.589041646452,0.200399900755875,0.0602120349188857,0.118071189632564,1.24234222685118,4.35246680713384,50,0.000279809803102942,0.00743632149120201,0.195881633962003,0.0239485108360234,9.11185973747269,0.0348046543417634,0.0277989211805485,0.0114256092101323,415.08134732109,0.00250458740247871,0.0474188783645727,0.426324081121026,0.126268738049153,0.398184523604503,22877.1735821012,0.0967348348013058,0.00118091032354379,236493.643981417,0.508962114497214,0.0899841575916035,0.0548893650594451,0.201490427248093,0.838708370021917,0.231905967083682,0.0834707625560161,0.19077793161047,0.598339147960094,60.3197793728622,5.34139505281614,4.01116591351748,90,0.00208733738637038,0.0472905085360962,3.91765030519169,44.8184661802268,31.4012203314553,206.935588164553,3.34311377505888,1.23342449438284,0.829798168105763,6.70288901773137,1.40297122128487,0.747720954774905,0.506415793852028,1.54886237720692,0.0427700580704499,1,1,1,25.8433866877271,100.995887806416,355.444002907931,78.407393425617,671.7817348774,0.0717539200048515,0.0173785437185346,0.0395394882811551,0.466627093204505,251.292029131225,879.187324731885,1537.33071908341
1e+06,0,845.639487573183,1.27581766724436e-07,139.282446450165,2.98448053475604,0.245161183672906,10.0847169076292,0.27446481102639,1.51548391037634,14.5888038241222,11.5186925048176,91808.505488917,2.99702569208714,0.765367174163668,42.0172463267478,0.369148775187521,204632.343881232,0.266695358707049,76.6934605855619,0.555474580406269,0.108435518296734,2.79202747013153,1.48206495149376,1.35225440538501,0.570272983650757,204.443722061509,4.3123436224876,0.758908663022771,214.784211811773,0.415950277228664,2.71477619352358,36.2508730728563,1e+06,100,50,500,1e+05,0.0470198662990344,9.15677765163783e-06,8992.95102767912,0.0720426621040652,590.005899971407,0.07856267029764,45.1498350473495,0.079587787110261,4.00730803160648,885.430556098177,2.14674060376881,20.7883217038584,0.180330230639552,0.0591905422756358,0.110990338680525,1.67131671752286,5.19835727891455,50,0.000609412272684423,0.00425017671002826,0.163728962378622,0.0256947344046434,2.1850311717854,0.072129346440079,0.0315647326312716,0.0266645087432044,1206.97751330659,0.00603738455218195,0.0258664638971684,0.832049147986075,0.156352182068541,0.898803541865312,25120.19298516,0.101712355116109,0.00157347899526749,246972.877154247,0.260294361455061,0.0872764695757565,0.0487736665264758,0.138768461723488,0.444454738659202,0.390454169649065,0.0781971525890066,0.63341718136302,0.588182599917169,87.5589261811818,6.25662899449612,4.37584560066403,90,0.000910768530740608,0.0480768842500746,6.87927143896995,35.7034463112111,37.7749462304318,216.863773353933,1.4468097176769,0.942426256455616,0.748616099532932,8.32333680965817,1.73093133582192,1.02081276282245,0.648630048803551,1.85913517948366,0.109294516645938,1,1,1,30.4757249299184,66.1509434933007,147.455588121551,120.948885631633,316.434149740083,0.0987961975498412,0.0286756623156065,0.0701864531854596,0.283038888681324,194.957698849252,563.46021549016,1477.05007777362
1e+06,0,1055.98431752972,1.20601640169361e-07,204.093150179087,3.04402582090805,0.314593386158669,4.29679758611055,0.261735242083148,1.57431713599029,13.4268894803196,9.01354164041711,209024.631537354,2.4334475366837,1.92497143956966,64.3141764016599,0.288663122650697,65573.3607725606,0.268173500630379,42.3399526297051,0.735286900063443,0.184552364324329,2.8314199493481,1.57372480361672,1.28317717262089,0.544546629694684,161.843212166507,7.58913094326985,0.412350808757247,105.121827911212,0.452716818850698,0.882721722653933,32.5298870382257,1e+06,100,50,500,1e+05,0.0273024558338196,6.62641495060774e-06,5637.52979912298,0.478926090527159,423.869492313072,0.0995501718518293,63.9021899747638,0.0775192491293738,6.178030886105,783.286202291171,2.8101629751021,21.514254152981,0.128806452708313,0.0254514196440742,0.0767746429163806,2.30955237374445,4.06227983326468,50,0.00103308261039099,0.00303381165335544,0.278265827116848,0.0406608329708103,9.02600749189322,0.101473111458551,0.0456671957690669,0.016698345331313,1032.22403910031,0.00639956523337447,0.062827350253742,0.883492407979967,0.0738918006720918,0.599585299352118,26548.3684709226,0.0812268119679829,0.00377737156004475,326842.428352194,0.701841628263558,0.0984591582407015,0.087289099688596,0.238802660675521,0.699614360551084,0.30882018897687,0.108590452859522,0.0539795871524059,1.03290713303093,47.306118614167,6.63168456057151,7.30319725421879,90,0.00155519487630321,0.05976164054226,2.86772426493944,33.277682286104,30.2579151322325,167.041134526442,2.42490963149038,1.23182105673845,0.577266818473891,9.41109342430937,1.75550255609701,1.35979406288515,0.502579243622895,0.594778570858221,0.191518365771899,1,1,1,21.6318177299834,66.5409548254333,459.657559076661,63.4619316722309,323.901284249476,0.118190027494641,0.0245095250278945,0.0416859796711333,0.238154892510666,147.749853498623,671.593529334172,1358.38222399061
1e+06,0,1377.1482591327,1.05090008345775e-07,86.7999443921337,2.61279492565559,0.351660664180182,5.74778363419559,0.411945949966432,1.60491470216548,12.7674959121405,4.36633991067237,64383.6279747659,3.60074894057537,0.664163215573199,32.9042280400346,0.398809862226046,155329.778188218,0.174189403131488,47.7808182697761,0.577392376260508,0.217336199819913,2.41555252262801,1.70239048219401,2.25612083860313,1.28961815914349,378.272876348143,7.31908774386462,0.317774649425683,107.085008645616,0.517322573847061,1.25667004144473,33.115105369263,1e+06,100,50,500,1e+05,0.0176365116152459,4.35677795698002e-06,8249.08641219187,0.192824663747654,315.907340935222,0.0969426230797018,76.7788093044634,0.0591323269849707,5.83258643716671,972.653382407464,5.92398876217657,16.8986094451381,0.112837659333263,0.0228194940650377,0.157933256288873,0.91917985264,5.01326410566787,50,0.00112141709459744,0.00490789954124141,0.227102318830502,0.0235870331459586,5.60926501500526,0.0417348793688476,0.03207054662368,0.0241418985912013,487.672747712303,0.00709391337278728,0.0403701588693383,0.578769760503074,0.148904971739712,0.503424100331069,25149.8318603043,0.0926379293185627,0.00222196255189889,271485.254963107,0.605495253569983,0.0789905537119551,0.0304642732963942,0.210879716293469,1.95278070756031,0.123755802031225,0.134682012458292,0.188437146484409,0.675217373299963,38.8346775101228,9.45759670058003,2.92880815347187,90,0.000561045171652427,0.0417932062965609,5.04981749284863,33.6206531007223,29.8865727603362,153.948301529624,2.70251393181837,0.928752732415214,0.56507993944653,6.01959041006813,1.42889822021163,0.687287335570029,0.464418024475891,1.10295649040275,0.0867794326190811,1,1,1,31.3906987252818,86.0430739884269,407.969472892138,54.882890708683,290.778911729518,0.143802072894948,0.0185636996679921,0.0377752749287424,0.332389554393072,106.770891403399,546.710973593895,1035.09824307777
1e+06,0,458.472126235803,1.0652614950527e-07,75.5720728751918,2.75469862251065,0.27060125620275,10.4646616817066,0.94614791587144,1.40863832224313,17.1697569675766,3.06190702731703,63345.8541298894,2.61481027562151,0.594951863853812,26.8734869181949,0.359140498456397,127938.086728527,0.263088298288636,52.7400435616609,0.908940055531174,0.193023815543343,2.43315897248931,1.87453836761341,2.38547058407204,0.636060593865563,197.977069403746,7.10092420732569,0.425421291309167,69.7603626208906,0.564249607202796,1.48253486742173,12.5026945123866,1e+06,100,50,500,1e+05,0.0259048408770558,3.906288699551e-06,10744.6319796569,0.156136834260105,376.071580695229,0.0714671656730417,56.1911430773078,0.0828355508800968,3.70246283852381,1335.46240352847,1.75383110130683,18.9563978152279,0.139791420507262,0.0798719142424181,0.094144896514495,1.69984502763993,3.91338326562946,50,0.000732419355355537,0.00227206910472622,0.378958456206958,0.0409261589770281,3.25768599581859,0.0579784170482061,0.0271641590301797,0.0294483759891465,383.686603422508,0.00632388902600117,0.053475597183673,1.65283213965023,0.102136066538953,0.371102902981287,24737.624389512,0.101523030612399,0.00151008818487825,243665.149082841,0.378989453504391,0.211893549144506,0.0453883457099207,0.189188038950495,0.497745518344889,0.255469247705532,0.177614135776443,0.208891583638729,0.830066447806244,32.976202628608,4.8164782136154,4.87675759117997,90,0.000597098910007681,0.0354988815957959,3.66588863489761,31.7816756327694,29.7458340883902,231.953507099894,3.62552369277847,1.77194915535068,0.484614429780685,8.54614874504298,1.87375536128638,1.81901404397635,0.533949209377146,0.909491163094782,0.0825706361296626,1,1,1,29.2315802641599,50.8553708934465,325.548918159124,52.927129849151,441.814290638056,0.0875111700857898,0.0200901420735652,0.0472878415390688,0.232501249835231,247.480627075705,974.589598629956,1574.64466354435
1e+06,0,861.509672314379,8.86475758262755e-08,128.608992354166,2.68789388187926,0.261105572897598,5.03437953730454,0.299110734910785,1.15103285778155,17.0929495722536,2.30425399906255,237473.592687804,3.5014855903925,0.858820111501057,41.4192701696885,0.318320409353174,96392.1336949626,0.151451362716715,34.8329206831821,0.839657473603826,0.267803232846771,2.21095456603869,1.8363350528547,1.17261417038566,0.729364329287299,213.599046422874,5.9623795728955,0.461346320417364,149.245956120281,0.795395410035605,1.48198662961197,17.8457912514804,1e+06,100,50,500,1e+05,0.0349674591873474,1.05355454805869e-05,11939.7070529399,0.122718814179437,430.793212823484,0.134993883768899,27.1588079151632,0.126313673622907,7.75410175175778,1364.52136894272,2.52840056414699,13.0067697235983,0.136000513258016,0.0246870696039986,0.0987140829851885,2.73751269625323,3.99353803177184,50,0.000895634504386322,0.00510770388283159,0.193905128208476,0.02288989856409,5.03555717906364,0.0355800017678935,0.020683577193522,0.0164880288747669,510.968486772836,0.00789685492554159,0.0305752593208579,0.653358996156157,0.0925250640515548,0.660015186684585,26138.430347692,0.0876905097820175,0.00332139477278247,298075.931051915,0.625944574005173,0.067782823431439,0.0404909751233933,0.100100424517274,0.982054986542443,0.189079878521349,0.03418552458176,0.134608308390623,0.675275860166239,21.3844395907035,5.72010826286174,4.03461598975628,90,0.00112165180870964,0.0377634774571095,3.33492758104916,34.3188524831772,33.2596111063933,175.101063988673,2.09596865988859,0.824757435677328,0.549389362861674,8.39542975933388,0.519036184319134,1.0034163473616,0.53006318232528,2.20729884083284,0.116694496969734,1,1,1,33.9460772996059,101.000186070422,303.693042283927,130.05545782691,606.821871752701,0.125908101271652,0.0255964504228134,0.0603125308636469,0.238177899088861,203.599797238849,247.008527668748,1250.43928808353
1e+06,0,911.578488196032,8.94975925412706e-08,76.4884781742774,3.17886923462415,0.666831153441902,3.33465428111242,1.11905571306882,1.34044583232277,12.1296041968536,2.51651165720617,75705.9514001017,4.12876451708592,0.686211072900487,112.088708286532,0.177116475559564,159917.557769155,0.355159436728969,57.272864260043,0.949836439543715,0.343130225670503,3.62217732767601,1.11931006748427,2.18548718750625,1.22824610701288,293.135070790421,4.32269386057101,0.252049279543361,56.9238464452547,0.490001972559712,1.08885977340805,33.5334186371927,1e+06,100,50,500,1e+05,0.0330346023926718,1.25438132842163e-05,8123.48954434442,0.105127689700157,323.449516581802,0.216667062859857,56.5869241425393,0.0791916967624756,3.82533509019325,925.181393079289,5.90571101153913,33.245071694323,0.209896098828671,0.0396015688568573,0.150654676965575,1.93961568858312,4.21279542434762,50,0.00158375856658128,0.00363530080216721,0.291725197965213,0.0296885101913168,5.54638977164504,0.0193407646594079,0.0244979233729684,0.0171017296051809,218.173149337133,0.00786248476249513,0.0830367654045307,0.39434501880628,0.060150540897504,0.754294493385348,25321.4882494954,0.0991380528160439,0.00226111517338715,255416.43728348,0.666306747214933,0.0896881638821187,0.0363405413529177,0.259786870950385,0.690659146827609,0.275320214631764,0.0875358718707403,0.225203864848439,0.590192977509223,75.6313828596763,2.29263901000366,3.80182387293055,90,0.00122102117033648,0.0796016634797172,5.09253135350231,40.4014674234721,30.070534002819,180.658747017851,2.0269836055107,0.920874955426779,0.919497731606716,7.84761359837244,0.586760156260793,0.685114826534264,0.43196560962981,1.30270535527227,0.0790948411636632,1,1,1,30.0442906274565,89.8556813769043,335.644909365001,72.7362873453592,459.590642682766,0.125524153669153,0.0188824315759012,0.0368361064272489,0.149262844526108,115.670548235337,673.302501118183,2092.02054111321
1e+06,0,1098.20031558456,1.06540402377047e-07,74.1342220229884,3.37275128954387,0.533088210912323,3.58118643888706,0.501187688937805,3.28836588528307,20.2510040296295,3.63308251048614,115207.149435313,4.83856298696666,1.43234289501894,65.1866608686115,0.510713550622544,109473.71994731,0.226226004981917,84.6810423291292,0.649017826821531,0.23188300052274,1.92957637541245,1.02370986723312,1.09383300284133,0.842900809222567,223.576611763651,2.6632138661696,0.516686431287336,141.161436680812,0.577061923127924,0.48876874600137,24.1397035828632,1e+06,100,50,500,1e+05,0.0409094446334339,4.34318596714058e-06,14088.1385295922,0.181137678204165,631.994549875834,0.101845890794407,49.5354701724158,0.106195358613233,6.08498209803837,763.225642838959,5.02494976919853,22.6745820893952,0.0864592580183246,0.0447733844840328,0.0815899553352093,2.54520016844484,10.1217520471483,50,0.00062741379522111,0.0036820934041593,0.473043600722938,0.0398274716649809,7.86199807177653,0.0532340939073833,0.031398830196173,0.0497003502258396,322.095601346522,0.00435148161672532,0.0613998537515305,0.382146608367882,0.0799636857963456,0.394329933090972,22505.7396139114,0.104767412841076,0.000791012717642449,214816.220078383,0.599929192390432,0.214903324156552,0.0448273137611198,0.379698159320216,0.387496588941018,0.133970790955354,0.0697518924249007,0.172559508715026,0.4018175280904,75.0821422887134,7.03054643011806,5.36088506418559,90,0.000761087211311062,0.0399258759560913,4.08662646284854,32.8920692355685,27.5083804411274,158.454244209993,1.43736203580693,1.360871657537,0.656072145150152,9.68943940521898,4.23134284467318,0.483823902158316,0.627043134090557,1.12426247606723,0.170027858916572,1,1,1,17.9256328381377,103.654814796392,445.562433086302,45.6837985035232,409.378930356387,0.154214650377489,0.014772420347048,0.0406799774290731,0.310018270169245,117.803514319277,548.615606604553,973.810567800847
1e+06,0,1162.93047078722,9.89168696586364e-08,73.996838804734,3.16352381243377,0.28590264073531,4.13182882518414,0.901691747057822,2.9087707523865,14.049312408713,3.91897777696516,124998.023744649,3.52742122936207,0.773532658305916,78.3475095061804,0.39450037024734,69299.3379717423,0.395767480460947,49.1521188031078,0.704921169820468,0.199808310244075,2.85963533389298,1.55294711323034,2.48937968411043,0.700951457225662,261.810524544718,5.03131918658606,0.213009163571072,188.708425043313,0.529056380456915,1.53358045987249,30.6279923181603,1e+06,100,50,500,1e+05,0.0261557753482364,7.80625720044265e-06,6334.96927173168,0.206198787089454,404.34727362905,0.237466207237147,83.7856462358981,0.0779179944467552,3.86706261948908,698.881616566407,1.20921662726326,18.106287047835,0.093420826578686,0.0498683535607693,0.0632950577728142,1.19453193244284,13.6192421852442,50,0.00100660186003438,0.00226807634035473,0.170627942915556,0.0461716855881598,8.32910533129533,0.0296752949895319,0.0342602025188551,0.0162991889238529,1005.72927288426,0.0086452119496299,0.047628758438832,0.636356028060691,0.169705947018577,0.906968284446224,27275.5878367897,0.0930715430572379,0.00212175603690289,293060.445124623,0.30839666872562,0.175767589504069,0.0862948520003498,0.102947204955381,0.654904458167179,0.482796144591786,0.108197059778832,0.224010467962498,0.566126706208394,14.6062434102375,4.35716725291935,2.54740769747576,90,0.00120698796384914,0.0734824801767686,3.60864439327175,34.7458652145816,31.1147308931662,191.73096900746,2.34565016350843,1.45989302128996,0.472325333610331,7.85886407272444,3.19562178005059,0.954492789823585,0.548696476811451,1.12865065616901,0.062220471652157,1,1,1,37.0261077410189,106.101920551114,232.131277475338,50.3340770072994,342.643573566732,0.0882223372809953,0.0381603916292924,0.0614853097074399,0.163659343575218,220.383785005081,1183.55225335603,2239.9199124981
1e+06,0,448.518727892122,1.02155228543708e-07,108.68381123972,2.52502257692255,0.231301007191502,4.25538842534117,0.500473832227982,1.40029283122265,28.3563685622609,3.13313514706839,120854.849073572,3.31696117985138,0.755599017569164,21.9699104636826,0.354360617723368,138564.938501004,0.407858181718237,55.3570619497946,0.669971845007707,0.071975920324952,2.85734756517828,1.02719981160511,2.11552653995883,0.898631080133352,174.265036440014,3.06897414180906,0.458216680415877,138.733899881286,0.552835348803293,0.344448308452962,37.2422064877165,1e+06,100,50,500,1e+05,0.0168432023536014,9.05858247372247e-06,9665.16916488455,0.0761422267602556,508.402031879203,0.0760156089710409,52.6315238269111,0.102256362172403,9.25303583098463,1246.68835204312,4.26651853385596,21.6761166983285,0.118990559589657,0.0702383712303158,0.130594876618262,2.39300346951129,2.94958946982177,50,0.00141085372761761,0.0057182619102094,0.21039691725037,0.0359778727271612,15.4309803255623,0.0414849334874009,0.0353477626269458,0.0374442770614519,538.362117910402,0.00715119057867506,0.0403454323745623,1.10464175013486,0.108702081699321,0.436368243165902,22343.7843032605,0.110263451586225,0.00231601886374117,202639.986158857,1.63110178316525,0.152791750467247,0.0455297779678518,0.291537943488377,0.476687618482818,0.166934236948959,0.0409935563984929,0.183991320498443,0.285677135031258,25.3407647227469,4.5875761278457,2.79962400702837,90,0.00218277958459748,0.0504431532494107,4.2707445964381,37.7992037155104,28.9413219845392,214.849150944114,4.26182118960801,1.45859764368616,0.612222682755662,6.37531686913729,1.82423857433362,0.846395667598279,0.777081582785144,2.26267979480901,0.122755690211319,1,1,1,34.1514112623691,92.6782173186087,468.903301172778,69.24417667698,547.432042851127,0.105618902316068,0.0212558451907246,0.0475956885072505,0.778213220067949,202.400272961975,465.213477845249,1810.05915248673
